Event_Name,Event_number,Type,Depth,FIX
Normalograptus wangjiawanensis,Graptolite,1,8.3356875,0
Rectograptus obesus,Graptolite,2,8.94807860371692,0
Paraorthograptus tenuis,Graptolite,2,6.65333333333334,0
Rectograptus obesus,Graptolite,1,2.86,0
Paraorthograptus tenuis,Graptolite,1,2.86,0
Climacograptus tubuliferus,Graptolite,2,7.8,0
Climacograptus tubuliferus,Graptolite,1,7.63804267146884,0
Dimorphograptus longicaudatus,Graptolite,2,11.2961476917915,0
Dimorphograptus longicaudatus,Graptolite,1,8.94807860371692,0
Dicellograptus planus,Graptolite,2,7.51435665817998,0
Normalograptus acutus,Graptolite,2,7.51435665817998,0
Dicellograptus planus,Graptolite,1,7.18750453657175,0
Normalograptus acutus,Graptolite,1,7.18750453657175,0
Pararetiograptus uniformis,Graptolite,2,7.10394881151791,0
Pararetiograptus uniformis,Graptolite,1,4.3994847020934,0
Agetograptus secundus,Graptolite,2,11.321514133583,0
Normalograptus sinuatus,Graptolite,2,11.321514133583,0
Agetograptus secundus,Graptolite,1,10.7756543199308,0
Normalograptus sinuatus,Graptolite,1,10.7756543199308,0
